,pl_name,hostname,pl_rade,pl_eqt,pl_orbsmax,st_teff,spectral_class,detectability,priority_score,pred_priority,uncertainty,scientific_gain,pred_str
1110,Kepler-373 c,Kepler-373,1.24,729.0,0.126,5787.0,G,0.0002112738860202,0.79480413141134,0.8066345051242042,0.04056564301257479,8.570461038174849e-06,0.807 +/- 0.041
1111,Kepler-1438 b,Kepler-1438,0.94,1490.0,0.0346,5530.0,G,7.787565176493138e-05,0.8113712863926976,0.8065423166255701,0.02081551652761828,1.621021916411975e-06,0.807 +/- 0.021
1112,Kepler-1537 b,Kepler-1537,1.18,1800.0,0.0245,5079.0,K,0.0018831213070174,0.7996827175896635,0.8065144488544352,0.028831398584388747,5.4293020985373754e-05,0.807 +/- 0.029
1113,Kepler-401 b,Kepler-401,1.71,889.0,0.122,6117.0,F,0.0006327424721649,0.8123212252668309,0.8064345728237421,0.04498756178030331,2.8465541057540286e-05,0.806 +/- 0.045
1114,Kepler-1998 b,Kepler-1998,0.6,1187.0,0.0405,5640.0,G,0.0100556762628972,0.8098054527764621,0.8063957225436371,0.023440179790622642,0.00023570685951860676,0.806 +/- 0.023
1115,Kepler-633 b,Kepler-633,1.63,1021.0,0.08185,5899.0,G,0.0006855189354766,0.8135068567037969,0.8062187063365729,0.022344130685775194,1.5317324681862643e-05,0.806 +/- 0.022
1116,Kepler-1279 b,Kepler-1279,1.75,738.0,0.1785,6221.0,F,0.0002930236976984,0.8109723358375797,0.8061481136309361,0.04194881057765267,1.229199558951354e-05,0.806 +/- 0.042
1117,Kepler-402 d,Kepler-402,1.38,1006.0,0.087,6090.0,F,0.0008255345424101,0.8000020465489291,0.8060274098249828,0.023104096082254753,1.9073229387063162e-05,0.806 +/- 0.023
1118,Kepler-90 i,KOI-351,1.32,709.0,0.1201380843,6015.0,F,6.211563655608581e-05,0.8316039830988463,0.8058536940349943,0.11282370926200841,7.0081165194284066e-06,0.806 +/- 0.113
1119,K2-224 b,K2-224,1.56,1002.0,0.0516,5620.0,G,0.0204845957492665,0.788088923149854,0.8058246707515054,0.03356824897590815,0.0006876320102822076,0.806 +/- 0.034
1120,Kepler-1059 b,Kepler-1059,1.73,908.0,0.044,4906.0,K,0.0006358294503393,0.808862612602374,0.8057453385907322,0.03074614356051173,1.9549303560133382e-05,0.806 +/- 0.031
1121,Kepler-253 b,Kepler-253,1.63,949.0,0.046,5208.0,G,0.0003390612427595,0.808801038912057,0.8057117124182405,0.024955903922212194,8.461579798051947e-06,0.806 +/- 0.025
1122,Kepler-140 c,Kepler-140,1.8,428.0,0.414,6077.0,F,0.0017493521654969,0.8195871499597239,0.8056926168443728,0.0608032240137874,0.0001063662515977121,0.806 +/- 0.061
1123,Kepler-1578 b,Kepler-1578,1.04,1700.0,0.0252,5545.0,G,8.85483363424668e-05,0.8109437596271122,0.8056651555092845,0.012956862997064746,1.1473086626073515e-06,0.806 +/- 0.013
1124,Kepler-773 b,Kepler-773,1.43,1160.0,0.04682,5850.0,G,0.0016012847928835,0.8111514456671949,0.8056326872810583,0.032435169473483724,5.193794363248861e-05,0.806 +/- 0.032
1125,Kepler-784 b,Kepler-784,1.58,688.0,0.22111,5674.0,G,0.0007393847975592,0.8002554553827593,0.8054983964469952,0.041397451070462256,3.060864597920062e-05,0.805 +/- 0.041
1126,Kepler-1055 b,Kepler-1055,1.23,1304.0,0.0335,5723.0,G,0.0064768048017974,0.828040515872876,0.8054637501168915,0.03308807620087725,0.00021430501082008008,0.805 +/- 0.033
1127,Kepler-763 c,Kepler-763,1.42,938.0,0.0466,4999.0,K,0.000203127943679,0.8058279648840474,0.805212747688588,0.027901330129391815,5.667539815092286e-06,0.805 +/- 0.028
1128,HD 20794 d,HD 20794,2.04,388.0,0.3625,5368.0,G,0.2825215058682385,0.7507554582901572,0.8050843113080496,0.10507253020735327,0.029685249459567423,0.805 +/- 0.105
1129,Kepler-286 e,Kepler-286,1.77,539.0,0.176,5580.0,G,0.000257171829877,0.8137002247520685,0.8050008203124406,0.043997263158860704,1.1314856676144125e-05,0.805 +/- 0.044
1130,Kepler-370 b,Kepler-370,1.59,1040.0,0.054,5852.0,G,0.0001574812228156,0.8099093316730248,0.8049960029693662,0.026021140835724533,4.097841077866843e-06,0.805 +/- 0.026
1131,Kepler-1969 b,Kepler-1969,1.68161001,999.0,0.0717,6046.0,F,0.0001590831803194,0.8128082754941551,0.8049890382587418,0.02475904031697092,3.93874687527998e-06,0.805 +/- 0.025
1132,Kepler-1713 b,Kepler-1713,1.71673535,900.0,0.14185,6477.0,F,0.0180283347863305,0.846611165520951,0.8049716313031471,0.08429631844116099,0.001519722250112376,0.805 +/- 0.084
1133,Kepler-1399 b,Kepler-1399,1.25,1610.0,0.0276,5735.0,G,9.711553887542248e-05,0.8072033410296848,0.804944220246459,0.017600878383347795,1.709318788879596e-06,0.805 +/- 0.018
1134,Kepler-1573 b,Kepler-1573,1.2,1379.0,0.0364,5808.0,G,8.361251777036537e-05,0.8261734816526048,0.804825750895093,0.02786250881502165,2.3296545134229595e-06,0.805 +/- 0.028
1135,Kepler-1412 b,Kepler-1412,0.83,1397.0,0.04608,5880.0,G,0.0002645784341961,0.8107080862328012,0.804787842251898,0.01954908909867997,5.172267383688794e-06,0.805 +/- 0.020
1136,Kepler-1281 b,Kepler-1281,1.64,1123.0,0.0415,5353.0,G,0.0001930403491085,0.8051316201868599,0.8041589995287363,0.02142905650256437,4.136672548320798e-06,0.804 +/- 0.021
1137,Kepler-1284 b,Kepler-1284,1.21,1703.0,0.0143,5123.0,K,0.0001602848466973,0.8018202761282971,0.804150975988899,0.016557404625974385,2.65390106217947e-06,0.804 +/- 0.017
1138,Kepler-1907 b,Kepler-1907,0.86973029,856.0,0.05444,5159.0,K,0.0163978243214284,0.7950905201641957,0.8041338934037174,0.035684819534221826,0.0005851534016640459,0.804 +/- 0.036
1139,TOI-2136 b,TOI-2136,2.19,395.0,0.057,3342.0,M,0.252076802776266,0.765687609816511,0.8040527071049233,0.10611459414174505,0.02674902761915218,0.804 +/- 0.106
1140,Kepler-1079 b,Kepler-1079,1.63,887.0,0.1092,5758.0,G,0.0016163709331589,0.8047497745088235,0.8037369691248776,0.032806635637884086,5.3027692259810726e-05,0.804 +/- 0.033
1141,Kepler-1530 c,Kepler-1530,1.65,1167.0,0.05744,5477.0,G,0.0027122997962836,0.8032320377973945,0.803676939158839,0.02971131775345586,8.058600109001564e-05,0.804 +/- 0.030
1142,Kepler-197 e,Kepler-197,0.91,691.0,0.164,6004.0,F,0.011649373984314,0.776171752074059,0.8035271356511525,0.06791364013029859,0.0007911513925139636,0.804 +/- 0.068
1143,KOI-351 c,KOI-351,1.19,987.0,0.089,6080.0,F,0.0003379558060787,0.7887959810733344,0.8033221312658629,0.028115613664946453,9.501834879534292e-06,0.803 +/- 0.028
1144,Kepler-102 f,Kepler-102,0.861,495.0,0.1656,4909.0,K,0.1040141580913356,0.7707904066450018,0.8027697629818464,0.07084509909349451,0.0073688933371070745,0.803 +/- 0.071
1145,Kepler-99 b,Kepler-99,1.48,810.0,0.05071,4782.0,K,0.0391624071417453,0.8047626182880984,0.80276156126417,0.06124737218251136,0.0023985945257735154,0.803 +/- 0.061
1146,Kepler-1838 b,Kepler-1838,1.66049425,1097.0,0.11082,5877.0,G,0.0041315716898644,0.8129850106816857,0.8025853984597945,0.053450163184559626,0.00022083318103195893,0.803 +/- 0.053
1147,Kepler-1123 b,Kepler-1123,1.67,1061.0,0.0497,5500.0,G,0.000549760771912,0.8098958298896708,0.8025631787866636,0.03288478306804869,1.8078763723649116e-05,0.803 +/- 0.033
1148,Kepler-1257 b,Kepler-1257,1.52,1252.0,0.0376,5502.0,G,0.0001656972836089,0.8070941540797455,0.8025462710001257,0.018820596737394057,3.1185217552847214e-06,0.803 +/- 0.019
1149,Kepler-1601 b,Kepler-1601,0.82,1507.0,0.03281,5869.0,G,0.0005743131381337,0.8070204985084862,0.8025427754584158,0.018130348582872054,1.041249739008713e-05,0.803 +/- 0.018
1150,Kepler-746 b,Kepler-746,1.11,1156.0,0.0435,5418.0,G,0.0035665947396093,0.8055976204408645,0.8024710561033765,0.029514990254130395,0.00010526800898000123,0.802 +/- 0.030
1151,HD 20794 e,HD 20794,2.03,322.0041563338384,0.509,5401.0,G,0.2825215058682385,0.741756844878364,0.8023467161355937,0.09814400397675484,0.027727791795451165,0.802 +/- 0.098
1152,HD 86226 c,HD 86226,2.16,1311.0,0.049,5863.0,G,0.3129658730925937,0.7858222567090893,0.8023110905334786,0.08920285209661317,0.027917448488766046,0.802 +/- 0.089
1153,55 Cnc f,55 Cnc,7.59,253.4351482958293,0.802,5198.0,K,0.2645228070613871,0.92724583325636,0.802247821853736,0.1719819266562868,0.04549314200294658,0.802 +/- 0.172
1154,Kepler-1289 b,Kepler-1289,1.52,1113.0,0.0785,6080.0,F,0.0001739962072503,0.802799467300857,0.8022257059832322,0.021575693069835932,3.7540887629480343e-06,0.802 +/- 0.022
1155,Kepler-1894 c,Kepler-1894,1.21,1007.0,0.0576,5772.0,G,0.0001406235268766,0.78945274553191,0.8021726737937759,0.031228436173227993,4.391452833520114e-06,0.802 +/- 0.031
1156,HD 114729 b,HD 114729,13.9,217.593570932839,2.067,5844.0,G,0.2055561997512419,0.985187594752716,0.8020207415053426,0.22353127350206356,0.045948239106639664,0.802 +/- 0.224
1157,Kepler-1372 b,Kepler-1372,1.27,1655.0,0.024,5677.0,G,0.0001086640975469,0.8072386418956012,0.8016048288181854,0.014975926850807496,1.6273455761713846e-06,0.802 +/- 0.015
1158,Kepler-102 b,Kepler-102,0.46,857.0,0.05521,4909.0,K,0.1026989767074025,0.7093436383325253,0.8014909548127315,0.07929663511729307,0.008143683282886276,0.801 +/- 0.079
1159,Kepler-341 b,Kepler-341,1.18,1085.0,0.06,6012.0,F,0.0001439484708648,0.7890244414165009,0.8013865471310307,0.0337957281606298,4.864843390485119e-06,0.801 +/- 0.034
1160,Kepler-255 d,Kepler-255,1.32,1710.0,0.0192,5431.0,G,0.0001331274825713,0.8036118948913202,0.8013769114233237,0.013018062140733434,1.7330618407525907e-06,0.801 +/- 0.013
1161,HD 163607 c,HD 163607,13.3,209.00587925634773,2.39,5522.0,G,0.1523114556380105,0.9860201679323566,0.8012868766703097,0.24565938793644,0.03741673896774189,0.801 +/- 0.246
1162,Kepler-1084 b,Kepler-1084,1.11,1737.0,0.0324,6113.0,F,0.0055158259150591,0.8186047510107828,0.8011720297806195,0.024086696677617852,0.00013285802574257248,0.801 +/- 0.024
1163,TOI-2260 b,TOI-2260,1.62,2609.0,0.0097,5534.0,G,0.1136024801519275,0.7666976147053705,0.801100253399986,0.06805561315105829,0.007731286442220356,0.801 +/- 0.068
1164,Kepler-1468 c,Kepler-1468,1.15,1448.0,0.0466,5893.0,G,0.0001020340055828,0.8185576281818319,0.8009674198835579,0.035813583507418346,3.6542033795359975e-06,0.801 +/- 0.036
1165,Kepler-1398 b,Kepler-1398,0.9,1510.0,0.03909,6126.0,F,0.0001516926939224,0.8012663651342573,0.8008575728702518,0.016801534164453718,2.5486699794352245e-06,0.801 +/- 0.017
1166,Kepler-150 b,Kepler-150,1.25,1131.0,0.044,5560.0,G,0.0001926022056367,0.7945848761140215,0.8006631111199237,0.02444571188749115,4.708298027890092e-06,0.801 +/- 0.024
1167,Kepler-1802 b,Kepler-1802,1.671,581.0,0.0662,4245.0,K,0.0007994209939524,0.7660058858445058,0.8005830380484007,0.04691372832377817,3.750381932660761e-05,0.801 +/- 0.047
1168,Kepler-1315 b,Kepler-1315,1.38,1541.0,0.01617,4861.0,K,0.0027315875996112,0.7977282866615256,0.8005590576890251,0.023969131278925842,6.547378177496677e-05,0.801 +/- 0.024
1169,Kepler-1371 c,Kepler-1371,0.64,1216.0,0.02937,5361.0,G,0.0018206335582082,0.7987468674490701,0.8005219537724932,0.02033341960304219,3.701970608242707e-05,0.801 +/- 0.020
1170,Kepler-758 e,Kepler-758,1.53,1144.0,0.0829,6228.0,F,0.0001397233954365,0.8088471590598904,0.8004457723162295,0.028675517951061994,4.006640734022689e-06,0.800 +/- 0.029
1171,Kepler-1139 b,Kepler-1139,1.19,1693.0,0.01664,5550.0,G,0.0023286522447962,0.8084451869215339,0.8001699199227901,0.01876959054709084,4.370784916138862e-05,0.800 +/- 0.019
1172,Kepler-808 b,Kepler-808,1.46,1322.0,0.01314,4653.0,K,0.0126298879792393,0.791803138565129,0.8001637728286072,0.036474171263212375,0.0004606646971899615,0.800 +/- 0.036
1173,Kepler-339 b,Kepler-339,1.42,1023.0,0.055,5631.0,G,0.0009278191866628,0.7844718232922615,0.7995472380183948,0.03008924778289594,2.7917381405221967e-05,0.800 +/- 0.030
1174,GJ 687 b,GJ 687,4.32,241.152148451408,0.163,3413.0,M,0.2866576293777922,0.9770256293559764,0.7995170822580191,0.15960205910754152,0.045751147907582126,0.800 +/- 0.160
1175,K2-187 c,K2-187,1.4,1173.0,0.0392,5438.0,G,0.0121822536422074,0.7940112671587342,0.7993681949397723,0.039177248271903505,0.0004772671754520601,0.799 +/- 0.039
1176,Kepler-1141 b,Kepler-1141,0.82,1471.0,0.03496,5791.0,G,0.0060481539411712,0.8168081134028068,0.7992627159082801,0.026972077313319767,0.00016313127570412924,0.799 +/- 0.027
1177,Kepler-1977 b,Kepler-1977,1.66,798.0,0.0486,4805.0,K,0.0011154007067617,0.781466747647359,0.7992064528024643,0.034778587169992395,3.879206070958291e-05,0.799 +/- 0.035
1178,HD 10442 b,HD 10442,13.6,214.4856096213723,2.01,4912.0,K,0.0774817538662269,0.986989552274995,0.7991732993654962,0.25688609502918064,0.019903985186707145,0.799 +/- 0.257
1179,Kepler-1982 b,Kepler-1982,0.77,1282.0,0.0511,6202.0,F,0.0012651550063135,0.7728641086646183,0.7990398756574032,0.025921144893089793,3.2794266230870166e-05,0.799 +/- 0.026
1180,TOI-1669 b,TOI-1669,14.1,221.0961167632752,1.27,5497.0,G,0.0985951897238347,0.982913397028989,0.7989958163676895,0.27818643794019443,0.027427844627311238,0.799 +/- 0.278
1181,Kepler-404 c,Kepler-404,1.72,678.0,0.118,5654.0,G,0.0002464955429351,0.7909222249273059,0.798981152263741,0.03169235179002663,7.812023461372802e-06,0.799 +/- 0.032
1182,Kepler-375 b,Kepler-375,1.45,851.0,0.101,5826.0,G,0.0001912923696882,0.788275058801081,0.7989757565372542,0.03465986919711442,6.630168511799067e-06,0.799 +/- 0.035
1183,Kepler-1138 b,Kepler-1138,1.7,1080.0,0.0415,5582.0,G,0.0002407762976867,0.7995127302148872,0.7989451740185166,0.023406744439887474,5.6357892671348566e-06,0.799 +/- 0.023
1184,Kepler-282 c,Kepler-282,1.2,717.0,0.106,5602.0,G,0.0001340914475728,0.7772107859175972,0.7987740033031611,0.04447629681146845,5.963891022127314e-06,0.799 +/- 0.044
1185,TOI-4364 b,TOI-4364,2.01,488.0,0.04753,3528.0,M,0.2139088155643015,0.6953298562070739,0.798613396060109,0.1213966674872058,0.02596781735564154,0.799 +/- 0.121
1186,Kepler-270 c,Kepler-270,1.77,756.0,0.18,6067.0,F,0.000204084417075,0.7937305411521963,0.7985882467706642,0.06334830060992748,1.2928401002668915e-05,0.799 +/- 0.063
1187,Kepler-301 c,Kepler-301,1.35,989.0,0.06,5815.0,G,0.0004709791043839,0.7945047992669294,0.7983470731050882,0.02756570906214888,1.2982872965798036e-05,0.798 +/- 0.028
1188,K2-62 c,K2-62,1.99,495.0,0.1148,4455.0,K,0.1033847566798429,0.8258301835249791,0.7983333033622082,0.06314742936776636,0.0065284816201440915,0.798 +/- 0.063
1189,HD 43197 b,HD 43197,14.2,258.6808957319362,0.882,5508.0,G,0.1607210855305771,0.9694806125298516,0.7980743144433472,0.2552739635449634,0.04102790852863948,0.798 +/- 0.255
1190,Kepler-756 b,Kepler-756,1.12,1741.0,0.0219,5282.0,G,0.0001775647984715,0.7917591390089325,0.7980334199297132,0.018905100191766805,3.3568803056345886e-06,0.798 +/- 0.019
1191,Kepler-144 c,Kepler-144,1.35,1046.0,0.094,6075.0,F,0.0069876215118776,0.7900364492611086,0.7979297243902796,0.027951796272563535,0.00019531657292978506,0.798 +/- 0.028
1192,Kepler-1898 b,Kepler-1898,0.93353523,1167.0,0.05063,5702.0,G,0.0082809661093197,0.7487116768054026,0.7977863461029042,0.04822960251013083,0.00039938770385235375,0.798 +/- 0.048
1193,Kepler-1699 b,Kepler-1699,1.56671124,1010.0,0.0418,5575.53,G,0.0003462404969326,0.8097647792429797,0.79774606900434,0.047242728338334365,1.6357345736316715e-05,0.798 +/- 0.047
1194,K2-126 b,K2-126,1.97,601.0,0.0656,4339.0,K,0.1150168979635791,0.8883449915376052,0.7977280398362442,0.0802425025964244,0.009229243733475176,0.798 +/- 0.080
1195,Kepler-1846 b,Kepler-1846,1.76378826,552.0,0.11054,4825.0,K,0.0074432240850401,0.7676692550350633,0.7976654412929733,0.05077330438929959,0.00037791708210750696,0.798 +/- 0.051
1196,Kepler-1435 b,Kepler-1435,0.86,1331.0,0.05456,6356.0,F,0.0004040101248992,0.8012099801224912,0.7973431989507656,0.025997420220183226,1.0503220990213212e-05,0.797 +/- 0.026
1197,Kepler-1327 b,Kepler-1327,1.8,831.0,0.11151,5885.0,G,0.0008147436609327,0.8144755451986567,0.7969886114073964,0.03927728942521958,3.2000922577816624e-05,0.797 +/- 0.039
1198,Kepler-355 b,Kepler-355,1.46,840.0,0.102,6184.0,F,0.0001504562236676,0.7796856100380413,0.7969862043242374,0.034474303950691565,5.186873585990076e-06,0.797 +/- 0.034
1199,Kepler-1395 b,Kepler-1395,0.8,1311.0,0.04974,6138.0,F,0.0023095451221361,0.7956776492058493,0.7967783475740449,0.020214441439415677,4.668616462310832e-05,0.797 +/- 0.020
1200,Kepler-1890 b,Kepler-1890,0.86867375,1328.0,0.05712,6046.0,F,0.0016356869600597,0.7938888767460555,0.7967764438489987,0.022533241978900154,3.6857330072756816e-05,0.797 +/- 0.023
1201,Kepler-80 d,Kepler-80,1.53,722.0,0.0372,4540.0,K,0.0080609630768551,0.8418112447035347,0.7967337513954178,0.06904909847297573,0.0005566022332807892,0.797 +/- 0.069
1202,Kepler-1297 b,Kepler-1297,0.97,1790.0,0.0283,5818.0,G,7.070607197198685e-05,0.8060364263863746,0.796688783232834,0.018866768583204338,1.3339950973228663e-06,0.797 +/- 0.019
1203,Kepler-1693 c,Kepler-1693,0.97698289,1059.0,0.0588,5553.0,G,0.000254365186549,0.7927712285302452,0.7966424175414104,0.034609351723792044,8.803414207562318e-06,0.797 +/- 0.035
1204,Kepler-141 c,Kepler-141,1.41,738.0,0.067,4910.0,K,0.0157288700205189,0.7825011633197183,0.7965852509039039,0.0691895667124304,0.001088273701595839,0.797 +/- 0.069
1205,K2-211 b,K2-211,1.33162691,1873.0,0.01419,5117.0,K,0.0202626911287596,0.7680882414022869,0.7965745863955462,0.07260730509201108,0.0014712193967710346,0.797 +/- 0.073
1206,BD+45 564 b,BD+45 564,13.6,218.446624394966,0.83,5004.0,K,0.1754865627866127,0.986386210052308,0.7964692855833716,0.22951759790332246,0.040277254355093925,0.796 +/- 0.230
1207,Kepler-1833 b,Kepler-1833,1.30027362,1177.0,0.07545,6164.0,F,0.0010610970410748,0.7877075178223543,0.7964022020205538,0.04107181370933455,4.3581179998550294e-05,0.796 +/- 0.041
1208,TOI-1801 b,TOI-1801,2.079,493.7,0.075,3863.0,K,0.2812776818393004,0.7500672474367508,0.7963103527755357,0.07675533978191802,0.021589564042645736,0.796 +/- 0.077
1209,Kepler-1082 b,Kepler-1082,1.12,1827.0,0.02571,5923.0,G,0.0003627082444232,0.7994046203640207,0.7962787972437363,0.016075074699932072,5.83056212338416e-06,0.796 +/- 0.016
1210,Kepler-770 d,Kepler-770,1.4,1941.0,0.0616,5598.0,G,0.0002407297872129,0.775154409180442,0.7962480252176373,0.0301527474276834,7.258664472150543e-06,0.796 +/- 0.030
1211,Kepler-1131 b,Kepler-1131,1.59,1159.0,0.0459,5851.0,G,0.0001958773128084,0.8065297881148503,0.7962092633566272,0.021481385712492047,4.207716108763699e-06,0.796 +/- 0.021
1212,Kepler-274 b,Kepler-274,1.54,961.0,0.101,6023.0,F,0.0002847564492294,0.7433445310581368,0.7961612897664823,0.05141937071547551,1.4641997426548999e-05,0.796 +/- 0.051
1213,Kepler-389 b,Kepler-389,1.51,1047.0,0.041,5376.0,G,0.0002948407797384,0.7817926804450871,0.7961173068139323,0.02856299138944213,8.421534652924323e-06,0.796 +/- 0.029
1214,Kepler-1763 b,Kepler-1763,1.14651332,1822.0,0.0257,5897.0,G,0.0002601452363066,0.8004407607641564,0.7960793483430012,0.014487447761051543,3.7688405212782767e-06,0.796 +/- 0.014
1215,Kepler-1027 b,Kepler-1027,0.89,1268.0,0.02911,5436.0,G,0.0056162120122065,0.7918732978208305,0.7959953652349395,0.0267513188147304,0.00015024107806965462,0.796 +/- 0.027
1216,Kepler-255 b,Kepler-255,1.55,971.0,0.063,5573.0,G,0.0001903696057136,0.7598613035262127,0.7959534529588357,0.05110544954366473,9.728924279443733e-06,0.796 +/- 0.051
1217,Kepler-1963 b,Kepler-1963,0.74437023,1448.0,0.02915,5726.0,G,0.0022539089277414,0.7950126772075913,0.7958592853449108,0.03486571566545906,7.858414781047136e-05,0.796 +/- 0.035
1218,Kepler-823 b,Kepler-823,1.57,1277.0,0.0507,5643.0,G,0.000224747901819,0.7989891916014644,0.7957557566633815,0.021816776878035942,4.903274827791852e-06,0.796 +/- 0.022
1219,Kepler-1174 b,Kepler-1174,1.59,1156.0,0.0732,5936.0,G,0.0002327205806694,0.7976520227654513,0.7957462151101008,0.025098547818126912,5.840948622193197e-06,0.796 +/- 0.025
1220,Kepler-1586 b,Kepler-1586,1.52,1013.0,0.12208,6681.0,F,0.0014384232969716,0.7854228377982717,0.7957437687483765,0.05660655308356944,8.142418471666584e-05,0.796 +/- 0.057
1221,Kepler-705 b,Kepler-705,2.11,265.0,0.232,3722.0,K,0.0208856739217437,0.9947674382445544,0.7954909467342991,0.14780963260363275,0.0030871037890522098,0.795 +/- 0.148
1222,Kepler-46 d,Kepler-46,1.64,845.0,0.067,5309.0,G,0.0004698026417112,0.7897039190291111,0.795470563156211,0.03275693347186669,1.5389293879441e-05,0.795 +/- 0.033
1223,K2-411 b,K2-411,0.9898,1306.6454974437477,0.0511,5711.0,G,0.0152045157820864,0.8062129686180165,0.7954679110172911,0.07132422078625074,0.0010844502405895642,0.795 +/- 0.071
1224,Kepler-842 b,Kepler-842,1.6,1252.0,0.0204,4848.0,K,0.0018343812235955,0.8013994621395094,0.7952553346877739,0.023669984923602633,4.3419775906645234e-05,0.795 +/- 0.024
1225,Kepler-311 b,Kepler-311,1.7,960.0,0.087,5905.0,G,0.000488465464964,0.7706344839071463,0.7950554326480718,0.03409890424052364,1.6656137114610293e-05,0.795 +/- 0.034
1226,Kepler-1960 b,Kepler-1960,1.30749704,1547.0,0.0354,6371.0,F,5.737345784531658e-05,0.8045072098946082,0.7950247995869106,0.033085182000576877,1.8982112948147243e-06,0.795 +/- 0.033
1227,Kepler-1427 b,Kepler-1427,1.1,1844.0,0.0197,5793.0,G,7.148884907617183e-05,0.797990222212125,0.794987420911287,0.019069379136451167,1.3632479670620574e-06,0.795 +/- 0.019
1228,Kepler-1483 b,Kepler-1483,1.52,1131.0,0.0958,6337.0,F,0.0001116891602226,0.7867307547599128,0.7949605125371386,0.024473096075878636,2.7333795487618925e-06,0.795 +/- 0.024
1229,Kepler-1630 b,Kepler-1630,2.19,182.0,1.1218,4736.0,K,0.014518205338892,0.6300449677754065,0.7948998176942002,0.15379989337926597,0.0022328984331798796,0.795 +/- 0.154
